id,source_image,source_category,crop_left,crop_top,crop_right,crop_bottom,image_label,object_count
X光图片20260907_000433,X光图片20260907/未标注/焊点空洞/焊点空洞 (14).jpg,焊点空洞,0,0,861,1024,无,0
X光图片20260907_000434,X光图片20260907/未标注/焊点空洞/焊点空洞 (14).jpg,焊点空洞,861,0,1885,1024,无,0
X光图片20260907_000435,X光图片20260907/未标注/焊点空洞/焊点空洞 (14).jpg,焊点空洞,1885,0,2403,1024,无,0
X光图片20260907_000436,X光图片20260907/未标注/焊点空洞/焊点空洞 (14).jpg,焊点空洞,0,1024,861,1813,缺陷,1
X光图片20260907_000437,X光图片20260907/未标注/焊点空洞/焊点空洞 (14).jpg,焊点空洞,861,1024,1885,1813,缺陷,1
X光图片20260907_000438,X光图片20260907/未标注/焊点空洞/焊点空洞 (14).jpg,焊点空洞,1885,1024,2403,1813,无,0
X光图片20260907_000439,X光图片20260907/未标注/焊点空洞/焊点空洞 (15).jpg,焊点空洞,0,0,506,960,无,0
X光图片20260907_000440,X光图片20260907/未标注/焊点空洞/焊点空洞 (15).jpg,焊点空洞,506,0,1932,960,无,0
X光图片20260907_000441,X光图片20260907/未标注/焊点空洞/焊点空洞 (15).jpg,焊点空洞,1932,0,2403,960,无,0
X光图片20260907_000442,X光图片20260907/未标注/焊点空洞/焊点空洞 (15).jpg,焊点空洞,0,960,506,1803,无,0
X光图片20260907_000443,X光图片20260907/未标注/焊点空洞/焊点空洞 (15).jpg,焊点空洞,506,960,1932,1803,缺陷,1
X光图片20260907_000444,X光图片20260907/未标注/焊点空洞/焊点空洞 (15).jpg,焊点空洞,1932,960,2403,1803,无,0
X光图片20260907_000445,X光图片20260907/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,0,0,1024,979,无,0
X光图片20260907_000446,X光图片20260907/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,1024,0,2048,979,无,0
X光图片20260907_000447,X光图片20260907/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,2048,0,2417,979,无,0
X光图片20260907_000448,X光图片20260907/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,0,979,1024,1808,缺陷,2
X光图片20260907_000449,X光图片20260907/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,1024,979,2048,1808,缺陷,1
X光图片20260907_000450,X光图片20260907/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,2048,979,2417,1808,无,0
X光图片20260907_000451,X光图片20260907/未标注/焊点空洞/焊点空洞 (17).jpg,焊点空洞,0,0,533,1024,无,0
X光图片20260907_000452,X光图片20260907/未标注/焊点空洞/焊点空洞 (17).jpg,焊点空洞,533,0,1921,1024,无,0
X光图片20260907_000453,X光图片20260907/未标注/焊点空洞/焊点空洞 (17).jpg,焊点空洞,1921,0,2408,1024,无,0
X光图片20260907_000454,X光图片20260907/未标注/焊点空洞/焊点空洞 (17).jpg,焊点空洞,0,1024,533,1794,无,0
X光图片20260907_000455,X光图片20260907/未标注/焊点空洞/焊点空洞 (17).jpg,焊点空洞,533,1024,1921,1794,缺陷,1
X光图片20260907_000456,X光图片20260907/未标注/焊点空洞/焊点空洞 (17).jpg,焊点空洞,1921,1024,2408,1794,无,0
X光图片20260907_000457,X光图片20260907/未标注/焊点空洞/焊点空洞 (18).jpg,焊点空洞,0,0,1004,620,缺陷,1
X光图片20260907_000458,X光图片20260907/未标注/焊点空洞/焊点空洞 (19).jpg,焊点空洞,0,0,1004,620,缺陷,7
X光图片20260907_000459,X光图片20260907/未标注/焊点空洞/焊点空洞 (20).jpg,焊点空洞,0,0,1004,620,缺陷,2
X光图片20260907_000460,X光图片20260907/未标注/焊点空洞/焊点空洞 (21).jpg,焊点空洞,0,0,1004,620,缺陷,3
X光图片20260907_000461,X光图片20260907/未标注/焊点空洞/焊点空洞 (22).jpg,焊点空洞,0,0,1004,620,缺陷,4
X光图片20260907_000462,X光图片20260907/未标注/焊点空洞/焊点空洞 (23).jpg,焊点空洞,0,0,1004,620,缺陷,3
X光图片20260907_000463,X光图片20260907/未标注/焊点空洞/焊点空洞 (24).jpg,焊点空洞,0,0,1004,620,缺陷,5
X光图片20260907_000464,X光图片20260907/未标注/焊点空洞/焊点空洞 (25).jpg,焊点空洞,0,0,1004,620,缺陷,3
X光图片20260907_000465,X光图片20260907/未标注/焊点空洞/焊点空洞 (26).jpg,焊点空洞,0,0,1004,620,缺陷,7
X光图片20260907_000466,X光图片20260907/未标注/焊点空洞/焊点空洞 (27).jpg,焊点空洞,0,0,1004,620,缺陷,3
X光图片20260907_000467,X光图片20260907/未标注/焊点空洞/焊点空洞 (28).jpg,焊点空洞,0,0,1004,620,缺陷,2
X光图片20260907_000468,X光图片20260907/未标注/焊点空洞/焊点空洞 (29).jpg,焊点空洞,0,0,1004,620,缺陷,2
X光图片20260907_000469,X光图片20260907/未标注/焊点空洞/焊点空洞 (30).jpg,焊点空洞,0,0,1004,620,缺陷,3
X光图片20260907_000470,X光图片20260907/未标注/焊点空洞/焊点空洞 (31).jpg,焊点空洞,0,0,1004,620,缺陷,4
X光图片20260907_000471,X光图片20260907/未标注/焊点空洞/焊点空洞 (32).jpg,焊点空洞,0,0,1004,620,缺陷,1
X光图片20260907_000472,X光图片20260907/未标注/焊点空洞/焊点空洞 (33).jpg,焊点空洞,0,0,1004,620,缺陷,3
X光图片20260907_000473,X光图片20260907/未标注/焊点空洞/焊点空洞 (34).jpg,焊点空洞,0,0,1004,620,缺陷,2
X光图片20260907_000474,X光图片20260907/未标注/焊点空洞/焊点空洞 (35).jpg,焊点空洞,0,0,1004,620,缺陷,4
X光图片20260907_000475,X光图片20260907/未标注/过锡不良/过锡不良 (1).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260907_000476,X光图片20260907/未标注/过锡不良/过锡不良 (1).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260907_000477,X光图片20260907/未标注/过锡不良/过锡不良 (1).jpg,过锡不良,2048,0,2401,1024,无,0
X光图片20260907_000478,X光图片20260907/未标注/过锡不良/过锡不良 (1).jpg,过锡不良,0,1024,1024,1779,无,0
X光图片20260907_000479,X光图片20260907/未标注/过锡不良/过锡不良 (1).jpg,过锡不良,1024,1024,2048,1779,无,0
X光图片20260907_000480,X光图片20260907/未标注/过锡不良/过锡不良 (1).jpg,过锡不良,2048,1024,2401,1779,无,0
X光图片20260907_000481,X光图片20260907/未标注/过锡不良/过锡不良 (2).jpg,过锡不良,0,0,853,1024,无,0
X光图片20260907_000482,X光图片20260907/未标注/过锡不良/过锡不良 (2).jpg,过锡不良,853,0,1877,1024,缺陷,2
X光图片20260907_000483,X光图片20260907/未标注/过锡不良/过锡不良 (2).jpg,过锡不良,1877,0,2394,1024,无,0
X光图片20260907_000484,X光图片20260907/未标注/过锡不良/过锡不良 (2).jpg,过锡不良,0,1024,853,1803,无,0
X光图片20260907_000485,X光图片20260907/未标注/过锡不良/过锡不良 (2).jpg,过锡不良,853,1024,1877,1803,无,0
X光图片20260907_000486,X光图片20260907/未标注/过锡不良/过锡不良 (2).jpg,过锡不良,1877,1024,2394,1803,无,0
X光图片20260907_000487,X光图片20260907/未标注/过锡不良/过锡不良 (3).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260907_000488,X光图片20260907/未标注/过锡不良/过锡不良 (3).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260907_000489,X光图片20260907/未标注/过锡不良/过锡不良 (3).jpg,过锡不良,2048,0,2410,1024,无,0
X光图片20260907_000490,X光图片20260907/未标注/过锡不良/过锡不良 (3).jpg,过锡不良,0,1024,1024,1813,缺陷,1
X光图片20260907_000491,X光图片20260907/未标注/过锡不良/过锡不良 (3).jpg,过锡不良,1024,1024,2048,1813,无,0
X光图片20260907_000492,X光图片20260907/未标注/过锡不良/过锡不良 (3).jpg,过锡不良,2048,1024,2410,1813,无,0
X光图片20260907_000493,X光图片20260907/未标注/过锡不良/过锡不良 (4).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260907_000494,X光图片20260907/未标注/过锡不良/过锡不良 (4).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260907_000495,X光图片20260907/未标注/过锡不良/过锡不良 (4).jpg,过锡不良,2048,0,2405,1024,无,0
X光图片20260907_000496,X光图片20260907/未标注/过锡不良/过锡不良 (4).jpg,过锡不良,0,1024,1024,1803,无,0
X光图片20260907_000497,X光图片20260907/未标注/过锡不良/过锡不良 (4).jpg,过锡不良,1024,1024,2048,1803,无,0
X光图片20260907_000498,X光图片20260907/未标注/过锡不良/过锡不良 (4).jpg,过锡不良,2048,1024,2405,1803,无,0
X光图片20260907_000499,X光图片20260907/未标注/过锡不良/过锡不良 (5).jpg,过锡不良,0,0,990,899,无,0
X光图片20260907_000500,X光图片20260907/未标注/过锡不良/过锡不良 (5).jpg,过锡不良,990,0,2014,899,缺陷,2
X光图片20260907_000501,X光图片20260907/未标注/过锡不良/过锡不良 (5).jpg,过锡不良,2014,0,2387,899,无,0
X光图片20260907_000502,X光图片20260907/未标注/过锡不良/过锡不良 (5).jpg,过锡不良,0,899,990,1803,缺陷,1
X光图片20260907_000503,X光图片20260907/未标注/过锡不良/过锡不良 (5).jpg,过锡不良,990,899,2014,1803,缺陷,1
X光图片20260907_000504,X光图片20260907/未标注/过锡不良/过锡不良 (5).jpg,过锡不良,2014,899,2387,1803,无,0
X光图片20260907_000505,X光图片20260907/未标注/过锡不良/过锡不良 (6).jpg,过锡不良,0,0,911,1264,缺陷,2
X光图片20260907_000506,X光图片20260907/未标注/过锡不良/过锡不良 (6).jpg,过锡不良,911,0,1935,1264,缺陷,4
X光图片20260907_000507,X光图片20260907/未标注/过锡不良/过锡不良 (6).jpg,过锡不良,1935,0,2394,1264,无,0
X光图片20260907_000508,X光图片20260907/未标注/过锡不良/过锡不良 (6).jpg,过锡不良,0,1264,911,1813,无,0
X光图片20260907_000509,X光图片20260907/未标注/过锡不良/过锡不良 (6).jpg,过锡不良,911,1264,1935,1813,无,0
X光图片20260907_000510,X光图片20260907/未标注/过锡不良/过锡不良 (6).jpg,过锡不良,1935,1264,2394,1813,无,0
X光图片20260907_000511,X光图片20260907/未标注/过锡不良/过锡不良 (7).jpg,过锡不良,0,0,1024,1006,无,0
X光图片20260907_000512,X光图片20260907/未标注/过锡不良/过锡不良 (7).jpg,过锡不良,1024,0,2048,1006,无,0
X光图片20260907_000513,X光图片20260907/未标注/过锡不良/过锡不良 (7).jpg,过锡不良,2048,0,2401,1006,无,0
X光图片20260907_000514,X光图片20260907/未标注/过锡不良/过锡不良 (7).jpg,过锡不良,0,1006,1024,1813,无,0
X光图片20260907_000515,X光图片20260907/未标注/过锡不良/过锡不良 (7).jpg,过锡不良,1024,1006,2048,1813,缺陷,1
X光图片20260907_000516,X光图片20260907/未标注/过锡不良/过锡不良 (7).jpg,过锡不良,2048,1006,2401,1813,无,0
X光图片20260907_000517,X光图片20260907/未标注/过锡不良/过锡不良 (8).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260907_000518,X光图片20260907/未标注/过锡不良/过锡不良 (8).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260907_000519,X光图片20260907/未标注/过锡不良/过锡不良 (8).jpg,过锡不良,2048,0,2391,1024,无,0
X光图片20260907_000520,X光图片20260907/未标注/过锡不良/过锡不良 (8).jpg,过锡不良,0,1024,1024,1789,无,0
X光图片20260907_000521,X光图片20260907/未标注/过锡不良/过锡不良 (8).jpg,过锡不良,1024,1024,2048,1789,无,0
X光图片20260907_000522,X光图片20260907/未标注/过锡不良/过锡不良 (8).jpg,过锡不良,2048,1024,2391,1789,无,0
X光图片20260907_000523,X光图片20260907/未标注/过锡不良/过锡不良 (9).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260907_000524,X光图片20260907/未标注/过锡不良/过锡不良 (9).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260907_000525,X光图片20260907/未标注/过锡不良/过锡不良 (9).jpg,过锡不良,2048,0,2391,1024,无,0
X光图片20260907_000526,X光图片20260907/未标注/过锡不良/过锡不良 (9).jpg,过锡不良,0,1024,1024,1804,无,0
X光图片20260907_000527,X光图片20260907/未标注/过锡不良/过锡不良 (9).jpg,过锡不良,1024,1024,2048,1804,无,0
X光图片20260907_000528,X光图片20260907/未标注/过锡不良/过锡不良 (9).jpg,过锡不良,2048,1024,2391,1804,无,0
X光图片20260907_000529,X光图片20260907/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260907_000530,X光图片20260907/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260907_000531,X光图片20260907/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,2048,0,2403,1024,无,0
X光图片20260907_000532,X光图片20260907/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,0,1024,1024,1813,无,0
X光图片20260907_000533,X光图片20260907/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,1024,1024,2048,1813,无,0
X光图片20260907_000534,X光图片20260907/未标注/过锡不良/过锡不良 (10).jpg,过锡不良,2048,1024,2403,1813,无,0
X光图片20260907_000535,X光图片20260907/未标注/过锡不良/过锡不良 (11).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260907_000536,X光图片20260907/未标注/过锡不良/过锡不良 (11).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260907_000537,X光图片20260907/未标注/过锡不良/过锡不良 (11).jpg,过锡不良,2048,0,2396,1024,无,0
X光图片20260907_000538,X光图片20260907/未标注/过锡不良/过锡不良 (11).jpg,过锡不良,0,1024,1024,1801,无,0
X光图片20260907_000539,X光图片20260907/未标注/过锡不良/过锡不良 (11).jpg,过锡不良,1024,1024,2048,1801,无,0
X光图片20260907_000540,X光图片20260907/未标注/过锡不良/过锡不良 (11).jpg,过锡不良,2048,1024,2396,1801,无,0
X光图片20260907_000541,X光图片20260907/未标注/过锡不良/过锡不良 (12).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260907_000542,X光图片20260907/未标注/过锡不良/过锡不良 (12).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260907_000543,X光图片20260907/未标注/过锡不良/过锡不良 (12).jpg,过锡不良,2048,0,2396,1024,无,0
X光图片20260907_000544,X光图片20260907/未标注/过锡不良/过锡不良 (12).jpg,过锡不良,0,1024,1024,1808,无,0
X光图片20260907_000545,X光图片20260907/未标注/过锡不良/过锡不良 (12).jpg,过锡不良,1024,1024,2048,1808,无,0
X光图片20260907_000546,X光图片20260907/未标注/过锡不良/过锡不良 (12).jpg,过锡不良,2048,1024,2396,1808,无,0
X光图片20260907_000547,X光图片20260907/未标注/过锡不良/过锡不良 (13).jpg,过锡不良,0,0,1024,1024,无,0
X光图片20260907_000548,X光图片20260907/未标注/过锡不良/过锡不良 (13).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260907_000549,X光图片20260907/未标注/过锡不良/过锡不良 (13).jpg,过锡不良,2048,0,2396,1024,无,0
X光图片20260907_000550,X光图片20260907/未标注/过锡不良/过锡不良 (13).jpg,过锡不良,0,1024,1024,1808,缺陷,1
X光图片20260907_000551,X光图片20260907/未标注/过锡不良/过锡不良 (13).jpg,过锡不良,1024,1024,2048,1808,无,0
X光图片20260907_000552,X光图片20260907/未标注/过锡不良/过锡不良 (13).jpg,过锡不良,2048,1024,2396,1808,无,0
X光图片20260907_000553,X光图片20260907/未标注/过锡不良/过锡不良 (14).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260907_000554,X光图片20260907/未标注/过锡不良/过锡不良 (14).jpg,过锡不良,1024,0,2048,1024,无,0
X光图片20260907_000555,X光图片20260907/未标注/过锡不良/过锡不良 (14).jpg,过锡不良,2048,0,2408,1024,无,0
X光图片20260907_000556,X光图片20260907/未标注/过锡不良/过锡不良 (14).jpg,过锡不良,0,1024,1024,1789,无,0
X光图片20260907_000557,X光图片20260907/未标注/过锡不良/过锡不良 (14).jpg,过锡不良,1024,1024,2048,1789,无,0
X光图片20260907_000558,X光图片20260907/未标注/过锡不良/过锡不良 (14).jpg,过锡不良,2048,1024,2408,1789,无,0
X光图片20260907_000559,X光图片20260907/未标注/过锡不良/过锡不良 (15).jpg,过锡不良,0,0,1024,1024,缺陷,1
X光图片20260907_000560,X光图片20260907/未标注/过锡不良/过锡不良 (15).jpg,过锡不良,1024,0,2048,1024,缺陷,1
X光图片20260907_000561,X光图片20260907/未标注/过锡不良/过锡不良 (15).jpg,过锡不良,2048,0,2403,1024,无,0
X光图片20260907_000562,X光图片20260907/未标注/过锡不良/过锡不良 (15).jpg,过锡不良,0,1024,1024,1806,无,0
X光图片20260907_000563,X光图片20260907/未标注/过锡不良/过锡不良 (15).jpg,过锡不良,1024,1024,2048,1806,无,0
X光图片20260907_000564,X光图片20260907/未标注/过锡不良/过锡不良 (15).jpg,过锡不良,2048,1024,2403,1806,无,0
