split,label,patch_path,source_path,crop_x1,crop_y1,crop_x2,crop_y2,defect_x1,defect_y1,defect_x2,defect_y2
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b01_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,319,146,543,370,424.08,277.70,437.95,291.57
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b01_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,319,200,543,424,424.08,277.70,437.95,291.57
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b01_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,319,173,543,397,424.08,277.70,437.95,291.57
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b01_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,292,173,516,397,424.08,277.70,437.95,291.57
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b01_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,346,173,570,397,424.08,277.70,437.95,291.57
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b01_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,319,146,543,370,424.08,277.70,437.95,291.57
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b01_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,319,200,543,424,424.08,277.70,437.95,291.57
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,190,527,414,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,276,190,500,414,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,330,190,554,414,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,163,527,387,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,216,527,440,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,190,527,414,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,276,190,500,414,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,330,190,554,414,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,163,527,387,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,216,527,440,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,190,527,414,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,276,190,500,414,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,330,190,554,414,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,163,527,387,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b02_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,216,527,440,409.85,294.85,419.70,308.36
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,335,304,559,528,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,308,304,532,528,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,362,304,586,528,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,335,278,559,502,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,335,331,559,555,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,335,304,559,528,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,308,304,532,528,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,362,304,586,528,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,335,278,559,502,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,335,331,559,555,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,335,304,559,528,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,308,304,532,528,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,362,304,586,528,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,335,278,559,502,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b03_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,335,331,559,555,440.50,409.45,452.91,423.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,289,527,513,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,276,289,500,513,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,330,289,554,513,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,262,527,486,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,316,527,540,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,289,527,513,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,276,289,500,513,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,330,289,554,513,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,262,527,486,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,316,527,540,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,289,527,513,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,276,289,500,513,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,330,289,554,513,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,262,527,486,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b04_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,303,316,527,540,409.85,394.85,420.07,406.53
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,301,305,525,529,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,274,305,498,529,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,328,305,552,529,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,301,279,525,503,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,301,332,525,556,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,301,305,525,529,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,274,305,498,529,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,328,305,552,529,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,301,279,525,503,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,301,332,525,556,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,301,305,525,529,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,274,305,498,529,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,328,305,552,529,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,301,279,525,503,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b05_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,301,332,525,556,405.47,411.28,420.43,423.69
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,322,609,546,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,358,322,582,546,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,412,322,636,546,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,295,609,519,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,349,609,573,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,322,609,546,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,358,322,582,546,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,412,322,636,546,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,295,609,519,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,349,609,573,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,322,609,546,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,358,322,582,546,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,412,322,636,546,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,295,609,519,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b06_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,349,609,573,490.50,427.70,502.91,439.74
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,354,609,578,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,358,354,582,578,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,412,354,636,578,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,328,609,552,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,381,609,605,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,354,609,578,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,358,354,582,578,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,412,354,636,578,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,328,609,552,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,381,609,605,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,354,609,578,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,358,354,582,578,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,412,354,636,578,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,328,609,552,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0096_b07_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0096.jpg,385,381,609,605,491.23,459.45,502.91,473.32
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,753,731,1521,1499,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,661,731,1429,1499,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,845,731,1613,1499,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,753,639,1521,1407,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,753,823,1521,1591,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,753,731,1521,1499,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,661,731,1429,1499,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s1_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,845,731,1613,1499,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s1_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,753,639,1521,1407,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s1_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,753,823,1521,1591,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s2_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,753,731,1521,1499,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s2_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,661,731,1429,1499,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s2_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,845,731,1613,1499,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s2_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,753,639,1521,1407,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0102_b00_s2_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0102.jpg,753,823,1521,1591,907.21,972.29,1367.21,1258.00
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0038_b00_s0_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0038.jpg,633,71,1274,712,925.28,284.31,981.09,498.27
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0038_b00_s0_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0038.jpg,556,71,1197,712,925.28,284.31,981.09,498.27
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0038_b00_s0_j2.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0038.jpg,710,71,1351,712,925.28,284.31,981.09,498.27
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0038_b00_s0_j3.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0038.jpg,633,0,1274,641,925.28,284.31,981.09,498.27
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0038_b00_s0_j4.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0038.jpg,633,148,1274,789,925.28,284.31,981.09,498.27
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0038_b00_s1_j0.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0038.jpg,569,7,1337,775,925.28,284.31,981.09,498.27
train,void,D:\Xray\pcb_xray_annotation_workspace\void_roi_dataset\train\void\void_0038_b00_s1_j1.jpg,D:\Xray\pcb_xray_annotation_workspace\images\void\void_0038.jpg,477,7,1245,775,925.28,284.31,981.09,498.27
