"label","file_name","source_path","reference_path","copied_reference_path","status"
"bridge","bridge_0008.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (16).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (16).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0008.jpg","found"
"bridge","bridge_0009.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (17).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (17).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0009.jpg","found"
"bridge","bridge_0010.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (18).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (18).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0010.jpg","found"
"bridge","bridge_0011.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (19).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (19).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0011.jpg","found"
"bridge","bridge_0012.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (2).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (2).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0012.jpg","found"
"bridge","bridge_0013.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (20).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (20).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0013.jpg","found"
"bridge","bridge_0014.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (21).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (21).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0014.jpg","found"
"bridge","bridge_0015.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (22).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (22).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0015.jpg","found"
"bridge","bridge_0016.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (23).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (23).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0016.jpg","found"
"bridge","bridge_0017.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (24).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (24).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0017.jpg","found"
"bridge","bridge_0018.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (25).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (25).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0018.jpg","found"
"bridge","bridge_0019.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (3).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (3).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0019.jpg","found"
"bridge","bridge_0020.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (4).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (4).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0020.jpg","found"
"bridge","bridge_0021.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (5).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (5).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0021.jpg","found"
"bridge","bridge_0022.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (6).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (6).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0022.jpg","found"
"bridge","bridge_0023.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (7).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (7).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0023.jpg","found"
"bridge","bridge_0024.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (8).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (8).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0024.jpg","found"
"bridge","bridge_0025.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (9).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (9).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0025.jpg","found"
"bridge","bridge_0026.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\焊点桥连\1.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\焊点桥连\1.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0026.jpg","found"
"bridge","bridge_0027.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\焊点桥连\2.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\焊点桥连\2.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0027.jpg","found"
"bridge","bridge_0028.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\焊点桥连\3.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\焊点桥连\3.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0028.jpg","found"
"bridge","bridge_0029.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\焊点桥连\4.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\焊点桥连\4.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0029.jpg","found"
"bridge","bridge_0030.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\焊点桥连\5.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\焊点桥连\8.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0030.jpg","inferred_similarity"
"bridge","bridge_0031.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\焊点桥连\6.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\焊点桥连\9.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0031.jpg","inferred_similarity"
"bridge","bridge_0032.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\焊点桥连\7.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\焊点桥连\10.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0032.jpg","inferred_similarity"
"insufficient_through_solder","insufficient_through_solder_0087.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (1).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (1).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0087.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0088.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (10).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (10).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0088.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0089.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (11).JPG","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (11).JPG","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0089.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0090.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (12).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (12).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0090.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0091.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (13).JPG","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (13).JPG","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0091.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0092.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (14).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (14).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0092.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0093.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (15).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (15).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0093.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0094.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (16).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (16).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0094.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0095.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (17).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (17).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0095.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0096.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (18).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (18).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0096.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0097.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (19).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (19).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0097.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0098.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (2).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (2).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0098.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0099.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (20).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (20).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0099.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0100.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (21).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (21).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0100.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0101.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (22).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (22).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0101.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0102.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (23).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (23).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0102.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0103.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (3).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (3).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0103.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0104.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (4).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (4).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0104.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0105.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (5).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (5).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0105.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0106.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (6).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (6).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0106.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0107.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (7).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (7).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0107.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0108.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (8).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (8).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0108.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0109.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\透锡不足\透锡不足 (9).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\透锡不足\透锡不足 (9).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0109.jpg","found"
"bridge","bridge_0033.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\桥连\桥连 (1).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\桥连\桥连 (1).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0033.jpg","found"
"bridge","bridge_0034.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\桥连\桥连 (2).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\桥连\桥连 (2).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0034.jpg","found"
"void","void_0073.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (1).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (1).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0073.jpg","found"
"void","void_0074.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (10).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (10).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0074.jpg","found"
"void","void_0075.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (11).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (11).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0075.jpg","found"
"void","void_0076.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (12).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (12).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0076.jpg","found"
"void","void_0077.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (13).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (13).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0077.jpg","found"
"void","void_0078.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (14).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (14).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0078.jpg","found"
"void","void_0079.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (15).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (15).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0079.jpg","found"
"void","void_0080.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (16).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (16).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0080.jpg","found"
"void","void_0081.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (17).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (17).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0081.jpg","found"
"void","void_0082.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (18).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (18).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0082.jpg","found"
"void","void_0083.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (19).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (19).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0083.jpg","found"
"void","void_0084.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (2).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (2).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0084.jpg","found"
"void","void_0085.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (20).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (20).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0085.jpg","found"
"void","void_0086.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (21).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (21).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0086.jpg","found"
"void","void_0087.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (22).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (22).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0087.jpg","found"
"void","void_0088.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (23).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (23).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0088.jpg","found"
"void","void_0089.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (24).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (24).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0089.jpg","found"
"void","void_0090.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (25).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (25).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0090.jpg","found"
"void","void_0091.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (26).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (26).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0091.jpg","found"
"void","void_0092.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (27).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (27).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0092.jpg","found"
"void","void_0093.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (28).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (28).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0093.jpg","found"
"void","void_0094.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (29).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (29).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0094.jpg","found"
"void","void_0095.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (3).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (3).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0095.jpg","found"
"void","void_0096.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (30).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (30).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0096.jpg","found"
"void","void_0097.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (31).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (31).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0097.jpg","found"
"void","void_0098.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (32).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (32).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0098.jpg","found"
"void","void_0099.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (33).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (33).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0099.jpg","found"
"void","void_0100.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (34).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (34).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0100.jpg","found"
"void","void_0101.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (35).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (35).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0101.jpg","found"
"void","void_0102.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (36).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (36).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0102.jpg","found"
"void","void_0103.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (37).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (37).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0103.jpg","found"
"void","void_0104.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (38).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (38).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0104.jpg","found"
"void","void_0105.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (39).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (39).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0105.jpg","found"
"void","void_0106.jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\未标记\空洞\空洞 (4).jpg","D:\科研\Xray存档\X光图片20260330\X光图片标记20260804\标记\空洞\空洞 (4).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\void\void_0106.jpg","found"
