id,source_image,source_category,crop_left,crop_top,crop_right,crop_bottom,image_label,object_count
X光图片20260603_000474,X光图片20260603/未标注/焊点桥连/焊点桥连 (5).jpg,焊点桥连,2048,1227,3200,2121,无,0
X光图片20260603_000475,X光图片20260603/未标注/焊点桥连/焊点桥连 (6).jpg,焊点桥连,0,0,1024,1024,缺陷,1
X光图片20260603_000476,X光图片20260603/未标注/焊点桥连/焊点桥连 (6).jpg,焊点桥连,1024,0,2048,1024,缺陷,2
X光图片20260603_000477,X光图片20260603/未标注/焊点桥连/焊点桥连 (6).jpg,焊点桥连,2048,0,3200,1024,无,0
X光图片20260603_000478,X光图片20260603/未标注/焊点桥连/焊点桥连 (6).jpg,焊点桥连,0,1024,1024,2121,无,0
X光图片20260603_000479,X光图片20260603/未标注/焊点桥连/焊点桥连 (6).jpg,焊点桥连,1024,1024,2048,2121,无,0
X光图片20260603_000480,X光图片20260603/未标注/焊点桥连/焊点桥连 (6).jpg,焊点桥连,2048,1024,3200,2121,无,0
X光图片20260603_000481,X光图片20260603/未标注/焊点桥连/焊点桥连 (7).jpg,焊点桥连,0,0,1024,1024,缺陷,1
X光图片20260603_000482,X光图片20260603/未标注/焊点桥连/焊点桥连 (7).jpg,焊点桥连,1024,0,1747,1024,无,0
X光图片20260603_000483,X光图片20260603/未标注/焊点桥连/焊点桥连 (7).jpg,焊点桥连,0,1024,1024,1560,无,0
X光图片20260603_000484,X光图片20260603/未标注/焊点桥连/焊点桥连 (7).jpg,焊点桥连,1024,1024,1747,1560,无,0
X光图片20260603_000485,X光图片20260603/未标注/焊点桥连/焊点桥连 (8).jpg,焊点桥连,0,0,977,1024,无,0
X光图片20260603_000486,X光图片20260603/未标注/焊点桥连/焊点桥连 (8).jpg,焊点桥连,977,0,2001,1024,缺陷,1
X光图片20260603_000487,X光图片20260603/未标注/焊点桥连/焊点桥连 (8).jpg,焊点桥连,2001,0,3200,1024,无,0
X光图片20260603_000488,X光图片20260603/未标注/焊点桥连/焊点桥连 (8).jpg,焊点桥连,0,1024,977,2121,无,0
X光图片20260603_000489,X光图片20260603/未标注/焊点桥连/焊点桥连 (8).jpg,焊点桥连,977,1024,2001,2121,缺陷,1
X光图片20260603_000490,X光图片20260603/未标注/焊点桥连/焊点桥连 (8).jpg,焊点桥连,2001,1024,3200,2121,无,0
X光图片20260603_000491,X光图片20260603/未标注/焊点桥连/焊点桥连 (9).jpg,焊点桥连,0,0,1024,1127,缺陷,1
X光图片20260603_000492,X光图片20260603/未标注/焊点桥连/焊点桥连 (9).jpg,焊点桥连,1024,0,2048,1127,无,0
X光图片20260603_000493,X光图片20260603/未标注/焊点桥连/焊点桥连 (9).jpg,焊点桥连,2048,0,3200,1127,无,0
X光图片20260603_000494,X光图片20260603/未标注/焊点桥连/焊点桥连 (9).jpg,焊点桥连,0,1127,1024,2121,无,0
X光图片20260603_000495,X光图片20260603/未标注/焊点桥连/焊点桥连 (9).jpg,焊点桥连,1024,1127,2048,2121,无,0
X光图片20260603_000496,X光图片20260603/未标注/焊点桥连/焊点桥连 (9).jpg,焊点桥连,2048,1127,3200,2121,无,0
X光图片20260603_000497,X光图片20260603/未标注/焊点桥连/焊点桥连 (10).jpg,焊点桥连,0,0,1024,996,无,0
X光图片20260603_000498,X光图片20260603/未标注/焊点桥连/焊点桥连 (10).jpg,焊点桥连,1024,0,2048,996,无,0
X光图片20260603_000499,X光图片20260603/未标注/焊点桥连/焊点桥连 (10).jpg,焊点桥连,2048,0,3200,996,无,0
X光图片20260603_000500,X光图片20260603/未标注/焊点桥连/焊点桥连 (10).jpg,焊点桥连,0,996,1024,2121,无,0
X光图片20260603_000501,X光图片20260603/未标注/焊点桥连/焊点桥连 (10).jpg,焊点桥连,1024,996,2048,2121,缺陷,1
X光图片20260603_000502,X光图片20260603/未标注/焊点桥连/焊点桥连 (10).jpg,焊点桥连,2048,996,3200,2121,无,0
X光图片20260603_000503,X光图片20260603/未标注/焊点桥连/焊点桥连 (11).jpg,焊点桥连,0,0,1024,1024,缺陷,1
X光图片20260603_000504,X光图片20260603/未标注/焊点桥连/焊点桥连 (11).jpg,焊点桥连,1024,0,1747,1024,无,0
X光图片20260603_000505,X光图片20260603/未标注/焊点桥连/焊点桥连 (11).jpg,焊点桥连,0,1024,1024,1560,无,0
X光图片20260603_000506,X光图片20260603/未标注/焊点桥连/焊点桥连 (11).jpg,焊点桥连,1024,1024,1747,1560,无,0
X光图片20260603_000507,X光图片20260603/未标注/焊点桥连/焊点桥连 (12).jpg,焊点桥连,0,0,1024,1024,缺陷,1
X光图片20260603_000508,X光图片20260603/未标注/焊点桥连/焊点桥连 (12).jpg,焊点桥连,1024,0,1747,1024,无,0
X光图片20260603_000509,X光图片20260603/未标注/焊点桥连/焊点桥连 (12).jpg,焊点桥连,0,1024,1024,1560,无,0
X光图片20260603_000510,X光图片20260603/未标注/焊点桥连/焊点桥连 (12).jpg,焊点桥连,1024,1024,1747,1560,无,0
X光图片20260603_000511,X光图片20260603/未标注/焊点桥连/焊点桥连 (13).jpg,焊点桥连,0,0,1024,1024,无,0
X光图片20260603_000512,X光图片20260603/未标注/焊点桥连/焊点桥连 (13).jpg,焊点桥连,1024,0,2048,1024,缺陷,1
X光图片20260603_000513,X光图片20260603/未标注/焊点桥连/焊点桥连 (13).jpg,焊点桥连,2048,0,3200,1024,无,0
X光图片20260603_000514,X光图片20260603/未标注/焊点桥连/焊点桥连 (13).jpg,焊点桥连,0,1024,1024,2121,缺陷,1
X光图片20260603_000515,X光图片20260603/未标注/焊点桥连/焊点桥连 (13).jpg,焊点桥连,1024,1024,2048,2121,无,0
X光图片20260603_000516,X光图片20260603/未标注/焊点桥连/焊点桥连 (13).jpg,焊点桥连,2048,1024,3200,2121,无,0
X光图片20260603_000517,X光图片20260603/未标注/焊点桥连/焊点桥连 (14).jpg,焊点桥连,0,0,1024,1024,缺陷,1
X光图片20260603_000518,X光图片20260603/未标注/焊点桥连/焊点桥连 (14).jpg,焊点桥连,1024,0,2048,1024,无,0
X光图片20260603_000519,X光图片20260603/未标注/焊点桥连/焊点桥连 (14).jpg,焊点桥连,2048,0,3200,1024,无,0
X光图片20260603_000520,X光图片20260603/未标注/焊点桥连/焊点桥连 (14).jpg,焊点桥连,0,1024,1024,2121,无,0
X光图片20260603_000521,X光图片20260603/未标注/焊点桥连/焊点桥连 (14).jpg,焊点桥连,1024,1024,2048,2121,无,0
X光图片20260603_000522,X光图片20260603/未标注/焊点桥连/焊点桥连 (14).jpg,焊点桥连,2048,1024,3200,2121,无,0
X光图片20260603_000523,X光图片20260603/未标注/焊点桥连/焊点桥连 (15).jpg,焊点桥连,0,0,1024,1024,缺陷,1
X光图片20260603_000524,X光图片20260603/未标注/焊点桥连/焊点桥连 (15).jpg,焊点桥连,1024,0,1747,1024,无,0
X光图片20260603_000525,X光图片20260603/未标注/焊点桥连/焊点桥连 (15).jpg,焊点桥连,0,1024,1024,1560,无,0
X光图片20260603_000526,X光图片20260603/未标注/焊点桥连/焊点桥连 (15).jpg,焊点桥连,1024,1024,1747,1560,无,0
X光图片20260603_000527,X光图片20260603/未标注/焊点桥连/焊点桥连 (16).jpg,焊点桥连,0,0,1024,1024,缺陷,1
X光图片20260603_000528,X光图片20260603/未标注/焊点桥连/焊点桥连 (16).jpg,焊点桥连,1024,0,1747,1024,无,0
X光图片20260603_000529,X光图片20260603/未标注/焊点桥连/焊点桥连 (16).jpg,焊点桥连,0,1024,1024,1560,无,0
X光图片20260603_000530,X光图片20260603/未标注/焊点桥连/焊点桥连 (16).jpg,焊点桥连,1024,1024,1747,1560,无,0
X光图片20260603_000531,X光图片20260603/未标注/焊点桥连/焊点桥连 (17).jpg,焊点桥连,0,0,1024,1024,缺陷,1
X光图片20260603_000532,X光图片20260603/未标注/焊点桥连/焊点桥连 (17).jpg,焊点桥连,1024,0,2048,1024,无,0
X光图片20260603_000533,X光图片20260603/未标注/焊点桥连/焊点桥连 (17).jpg,焊点桥连,2048,0,3200,1024,无,0
X光图片20260603_000534,X光图片20260603/未标注/焊点桥连/焊点桥连 (17).jpg,焊点桥连,0,1024,1024,2121,无,0
X光图片20260603_000535,X光图片20260603/未标注/焊点桥连/焊点桥连 (17).jpg,焊点桥连,1024,1024,2048,2121,无,0
X光图片20260603_000536,X光图片20260603/未标注/焊点桥连/焊点桥连 (17).jpg,焊点桥连,2048,1024,3200,2121,无,0
X光图片20260603_000537,X光图片20260603/未标注/焊点桥连/焊点桥连 (18).jpg,焊点桥连,0,0,1024,1024,无,0
X光图片20260603_000538,X光图片20260603/未标注/焊点桥连/焊点桥连 (18).jpg,焊点桥连,1024,0,2048,1024,缺陷,1
X光图片20260603_000539,X光图片20260603/未标注/焊点桥连/焊点桥连 (18).jpg,焊点桥连,2048,0,3200,1024,无,0
X光图片20260603_000540,X光图片20260603/未标注/焊点桥连/焊点桥连 (18).jpg,焊点桥连,0,1024,1024,2121,无,0
X光图片20260603_000541,X光图片20260603/未标注/焊点桥连/焊点桥连 (18).jpg,焊点桥连,1024,1024,2048,2121,无,0
X光图片20260603_000542,X光图片20260603/未标注/焊点桥连/焊点桥连 (18).jpg,焊点桥连,2048,1024,3200,2121,无,0
X光图片20260603_000543,X光图片20260603/未标注/焊点桥连/焊点桥连 (19).jpg,焊点桥连,0,0,1024,1024,无,0
X光图片20260603_000544,X光图片20260603/未标注/焊点桥连/焊点桥连 (19).jpg,焊点桥连,1024,0,2048,1024,无,0
X光图片20260603_000545,X光图片20260603/未标注/焊点桥连/焊点桥连 (19).jpg,焊点桥连,2048,0,3200,1024,无,0
X光图片20260603_000546,X光图片20260603/未标注/焊点桥连/焊点桥连 (19).jpg,焊点桥连,0,1024,1024,2121,缺陷,1
X光图片20260603_000547,X光图片20260603/未标注/焊点桥连/焊点桥连 (19).jpg,焊点桥连,1024,1024,2048,2121,无,0
X光图片20260603_000548,X光图片20260603/未标注/焊点桥连/焊点桥连 (19).jpg,焊点桥连,2048,1024,3200,2121,无,0
X光图片20260603_000549,X光图片20260603/未标注/焊点桥连/焊点桥连 (20).jpg,焊点桥连,0,0,1024,1024,缺陷,1
X光图片20260603_000550,X光图片20260603/未标注/焊点桥连/焊点桥连 (20).jpg,焊点桥连,1024,0,1747,1024,无,0
X光图片20260603_000551,X光图片20260603/未标注/焊点桥连/焊点桥连 (20).jpg,焊点桥连,0,1024,1024,1560,无,0
X光图片20260603_000552,X光图片20260603/未标注/焊点桥连/焊点桥连 (20).jpg,焊点桥连,1024,1024,1747,1560,无,0
X光图片20260603_000553,X光图片20260603/未标注/焊点桥连/焊点桥连 (21).jpg,焊点桥连,0,0,1048,1024,缺陷,1
X光图片20260603_000554,X光图片20260603/未标注/焊点桥连/焊点桥连 (21).jpg,焊点桥连,1048,0,2072,1024,无,0
X光图片20260603_000555,X光图片20260603/未标注/焊点桥连/焊点桥连 (21).jpg,焊点桥连,2072,0,3200,1024,无,0
X光图片20260603_000556,X光图片20260603/未标注/焊点桥连/焊点桥连 (21).jpg,焊点桥连,0,1024,1048,2121,无,0
X光图片20260603_000557,X光图片20260603/未标注/焊点桥连/焊点桥连 (21).jpg,焊点桥连,1048,1024,2072,2121,无,0
X光图片20260603_000558,X光图片20260603/未标注/焊点桥连/焊点桥连 (21).jpg,焊点桥连,2072,1024,3200,2121,无,0
X光图片20260603_000559,X光图片20260603/未标注/焊点桥连/焊点桥连 (22).jpg,焊点桥连,0,0,1024,1024,缺陷,1
X光图片20260603_000560,X光图片20260603/未标注/焊点桥连/焊点桥连 (22).jpg,焊点桥连,1024,0,1747,1024,无,0
X光图片20260603_000561,X光图片20260603/未标注/焊点桥连/焊点桥连 (22).jpg,焊点桥连,0,1024,1024,1560,无,0
X光图片20260603_000562,X光图片20260603/未标注/焊点桥连/焊点桥连 (22).jpg,焊点桥连,1024,1024,1747,1560,无,0
X光图片20260603_000563,X光图片20260603/未标注/焊点桥连/焊点桥连 (23).jpg,焊点桥连,0,0,1024,1036,缺陷,1
X光图片20260603_000564,X光图片20260603/未标注/焊点桥连/焊点桥连 (23).jpg,焊点桥连,1024,0,1747,1036,无,0
X光图片20260603_000565,X光图片20260603/未标注/焊点桥连/焊点桥连 (23).jpg,焊点桥连,0,1036,1024,1560,无,0
X光图片20260603_000566,X光图片20260603/未标注/焊点桥连/焊点桥连 (23).jpg,焊点桥连,1024,1036,1747,1560,无,0
X光图片20260603_000567,X光图片20260603/未标注/焊点桥连/焊点桥连 (24).jpg,焊点桥连,0,0,1024,1024,无,0
X光图片20260603_000568,X光图片20260603/未标注/焊点桥连/焊点桥连 (24).jpg,焊点桥连,1024,0,2048,1024,无,0
X光图片20260603_000569,X光图片20260603/未标注/焊点桥连/焊点桥连 (24).jpg,焊点桥连,2048,0,3200,1024,无,0
X光图片20260603_000570,X光图片20260603/未标注/焊点桥连/焊点桥连 (24).jpg,焊点桥连,0,1024,1024,2121,缺陷,1
X光图片20260603_000571,X光图片20260603/未标注/焊点桥连/焊点桥连 (24).jpg,焊点桥连,1024,1024,2048,2121,无,0
X光图片20260603_000572,X光图片20260603/未标注/焊点桥连/焊点桥连 (24).jpg,焊点桥连,2048,1024,3200,2121,无,0
X光图片20260603_000573,X光图片20260603/未标注/焊点桥连/焊点桥连 (25).jpg,焊点桥连,0,0,1024,1024,缺陷,2
X光图片20260603_000574,X光图片20260603/未标注/焊点桥连/焊点桥连 (25).jpg,焊点桥连,1024,0,1747,1024,无,0
X光图片20260603_000575,X光图片20260603/未标注/焊点桥连/焊点桥连 (25).jpg,焊点桥连,0,1024,1024,1560,无,0
X光图片20260603_000576,X光图片20260603/未标注/焊点桥连/焊点桥连 (25).jpg,焊点桥连,1024,1024,1747,1560,无,0
X光图片20260603_000577,X光图片20260603/未标注/焊点空洞/焊点空洞 (1).jpg,焊点空洞,0,0,954,1024,无,0
X光图片20260603_000578,X光图片20260603/未标注/焊点空洞/焊点空洞 (1).jpg,焊点空洞,954,0,1978,1024,缺陷,1
X光图片20260603_000579,X光图片20260603/未标注/焊点空洞/焊点空洞 (1).jpg,焊点空洞,1978,0,3200,1024,无,0
X光图片20260603_000580,X光图片20260603/未标注/焊点空洞/焊点空洞 (1).jpg,焊点空洞,0,1024,954,2121,无,0
X光图片20260603_000581,X光图片20260603/未标注/焊点空洞/焊点空洞 (1).jpg,焊点空洞,954,1024,1978,2121,无,0
X光图片20260603_000582,X光图片20260603/未标注/焊点空洞/焊点空洞 (1).jpg,焊点空洞,1978,1024,3200,2121,无,0
X光图片20260603_000583,X光图片20260603/未标注/焊点空洞/焊点空洞 (2).jpg,焊点空洞,0,0,1024,1024,缺陷,4
X光图片20260603_000584,X光图片20260603/未标注/焊点空洞/焊点空洞 (2).jpg,焊点空洞,1024,0,1747,1024,无,0
X光图片20260603_000585,X光图片20260603/未标注/焊点空洞/焊点空洞 (2).jpg,焊点空洞,0,1024,1024,1560,无,0
X光图片20260603_000586,X光图片20260603/未标注/焊点空洞/焊点空洞 (2).jpg,焊点空洞,1024,1024,1747,1560,无,0
X光图片20260603_000587,X光图片20260603/未标注/焊点空洞/焊点空洞 (3).jpg,焊点空洞,0,0,1132,1024,缺陷,1
X光图片20260603_000588,X光图片20260603/未标注/焊点空洞/焊点空洞 (3).jpg,焊点空洞,1132,0,2156,1024,无,0
X光图片20260603_000589,X光图片20260603/未标注/焊点空洞/焊点空洞 (3).jpg,焊点空洞,2156,0,3200,1024,无,0
X光图片20260603_000590,X光图片20260603/未标注/焊点空洞/焊点空洞 (3).jpg,焊点空洞,0,1024,1132,2121,无,0
X光图片20260603_000591,X光图片20260603/未标注/焊点空洞/焊点空洞 (3).jpg,焊点空洞,1132,1024,2156,2121,无,0
X光图片20260603_000592,X光图片20260603/未标注/焊点空洞/焊点空洞 (3).jpg,焊点空洞,2156,1024,3200,2121,无,0
X光图片20260603_000593,X光图片20260603/未标注/焊点空洞/焊点空洞 (4).jpg,焊点空洞,0,0,1024,895,缺陷,1
X光图片20260603_000594,X光图片20260603/未标注/焊点空洞/焊点空洞 (4).jpg,焊点空洞,1024,0,2048,895,无,0
X光图片20260603_000595,X光图片20260603/未标注/焊点空洞/焊点空洞 (4).jpg,焊点空洞,2048,0,3200,895,无,0
X光图片20260603_000596,X光图片20260603/未标注/焊点空洞/焊点空洞 (4).jpg,焊点空洞,0,895,1024,2121,缺陷,1
X光图片20260603_000597,X光图片20260603/未标注/焊点空洞/焊点空洞 (4).jpg,焊点空洞,1024,895,2048,2121,缺陷,1
X光图片20260603_000598,X光图片20260603/未标注/焊点空洞/焊点空洞 (4).jpg,焊点空洞,2048,895,3200,2121,无,0
X光图片20260603_000599,X光图片20260603/未标注/焊点空洞/焊点空洞 (5).jpg,焊点空洞,0,0,1024,890,无,0
X光图片20260603_000600,X光图片20260603/未标注/焊点空洞/焊点空洞 (5).jpg,焊点空洞,1024,0,2048,890,无,0
X光图片20260603_000601,X光图片20260603/未标注/焊点空洞/焊点空洞 (5).jpg,焊点空洞,2048,0,3200,890,无,0
X光图片20260603_000602,X光图片20260603/未标注/焊点空洞/焊点空洞 (5).jpg,焊点空洞,0,890,1024,2121,缺陷,1
X光图片20260603_000603,X光图片20260603/未标注/焊点空洞/焊点空洞 (5).jpg,焊点空洞,1024,890,2048,2121,无,0
X光图片20260603_000604,X光图片20260603/未标注/焊点空洞/焊点空洞 (5).jpg,焊点空洞,2048,890,3200,2121,无,0
X光图片20260603_000605,X光图片20260603/未标注/焊点空洞/焊点空洞 (6).jpg,焊点空洞,0,0,1024,1024,缺陷,1
X光图片20260603_000606,X光图片20260603/未标注/焊点空洞/焊点空洞 (6).jpg,焊点空洞,1024,0,2048,1024,缺陷,1
X光图片20260603_000607,X光图片20260603/未标注/焊点空洞/焊点空洞 (6).jpg,焊点空洞,2048,0,3200,1024,无,0
X光图片20260603_000608,X光图片20260603/未标注/焊点空洞/焊点空洞 (6).jpg,焊点空洞,0,1024,1024,2121,无,0
X光图片20260603_000609,X光图片20260603/未标注/焊点空洞/焊点空洞 (6).jpg,焊点空洞,1024,1024,2048,2121,无,0
X光图片20260603_000610,X光图片20260603/未标注/焊点空洞/焊点空洞 (6).jpg,焊点空洞,2048,1024,3200,2121,无,0
X光图片20260603_000611,X光图片20260603/未标注/焊点空洞/焊点空洞 (7).jpg,焊点空洞,0,0,1123,1024,缺陷,1
X光图片20260603_000612,X光图片20260603/未标注/焊点空洞/焊点空洞 (7).jpg,焊点空洞,1123,0,2147,1024,无,0
X光图片20260603_000613,X光图片20260603/未标注/焊点空洞/焊点空洞 (7).jpg,焊点空洞,2147,0,3200,1024,无,0
X光图片20260603_000614,X光图片20260603/未标注/焊点空洞/焊点空洞 (7).jpg,焊点空洞,0,1024,1123,2121,缺陷,1
X光图片20260603_000615,X光图片20260603/未标注/焊点空洞/焊点空洞 (7).jpg,焊点空洞,1123,1024,2147,2121,无,0
X光图片20260603_000616,X光图片20260603/未标注/焊点空洞/焊点空洞 (7).jpg,焊点空洞,2147,1024,3200,2121,无,0
X光图片20260603_000617,X光图片20260603/未标注/焊点空洞/焊点空洞 (8).jpg,焊点空洞,0,0,1024,1024,无,0
X光图片20260603_000618,X光图片20260603/未标注/焊点空洞/焊点空洞 (8).jpg,焊点空洞,1024,0,2048,1024,缺陷,1
X光图片20260603_000619,X光图片20260603/未标注/焊点空洞/焊点空洞 (8).jpg,焊点空洞,2048,0,3200,1024,无,0
X光图片20260603_000620,X光图片20260603/未标注/焊点空洞/焊点空洞 (8).jpg,焊点空洞,0,1024,1024,2121,无,0
X光图片20260603_000621,X光图片20260603/未标注/焊点空洞/焊点空洞 (8).jpg,焊点空洞,1024,1024,2048,2121,无,0
X光图片20260603_000622,X光图片20260603/未标注/焊点空洞/焊点空洞 (8).jpg,焊点空洞,2048,1024,3200,2121,无,0
X光图片20260603_000623,X光图片20260603/未标注/焊点空洞/焊点空洞 (9).jpg,焊点空洞,0,0,901,954,无,0
X光图片20260603_000624,X光图片20260603/未标注/焊点空洞/焊点空洞 (9).jpg,焊点空洞,901,0,1925,954,缺陷,1
X光图片20260603_000625,X光图片20260603/未标注/焊点空洞/焊点空洞 (9).jpg,焊点空洞,1925,0,3200,954,无,0
X光图片20260603_000626,X光图片20260603/未标注/焊点空洞/焊点空洞 (9).jpg,焊点空洞,0,954,901,2121,缺陷,1
X光图片20260603_000627,X光图片20260603/未标注/焊点空洞/焊点空洞 (9).jpg,焊点空洞,901,954,1925,2121,缺陷,1
X光图片20260603_000628,X光图片20260603/未标注/焊点空洞/焊点空洞 (9).jpg,焊点空洞,1925,954,3200,2121,无,0
X光图片20260603_000629,X光图片20260603/未标注/焊点空洞/焊点空洞 (10).jpg,焊点空洞,0,0,957,944,无,0
X光图片20260603_000630,X光图片20260603/未标注/焊点空洞/焊点空洞 (10).jpg,焊点空洞,957,0,1981,944,无,0
X光图片20260603_000631,X光图片20260603/未标注/焊点空洞/焊点空洞 (10).jpg,焊点空洞,1981,0,3200,944,无,0
X光图片20260603_000632,X光图片20260603/未标注/焊点空洞/焊点空洞 (10).jpg,焊点空洞,0,944,957,2121,无,0
X光图片20260603_000633,X光图片20260603/未标注/焊点空洞/焊点空洞 (10).jpg,焊点空洞,957,944,1981,2121,缺陷,1
X光图片20260603_000634,X光图片20260603/未标注/焊点空洞/焊点空洞 (10).jpg,焊点空洞,1981,944,3200,2121,无,0
X光图片20260603_000635,X光图片20260603/未标注/焊点空洞/焊点空洞 (11).jpg,焊点空洞,0,0,1024,1037,缺陷,1
X光图片20260603_000636,X光图片20260603/未标注/焊点空洞/焊点空洞 (11).jpg,焊点空洞,1024,0,2048,1037,缺陷,1
X光图片20260603_000637,X光图片20260603/未标注/焊点空洞/焊点空洞 (11).jpg,焊点空洞,2048,0,3200,1037,无,0
X光图片20260603_000638,X光图片20260603/未标注/焊点空洞/焊点空洞 (11).jpg,焊点空洞,0,1037,1024,2121,无,0
X光图片20260603_000639,X光图片20260603/未标注/焊点空洞/焊点空洞 (11).jpg,焊点空洞,1024,1037,2048,2121,无,0
X光图片20260603_000640,X光图片20260603/未标注/焊点空洞/焊点空洞 (11).jpg,焊点空洞,2048,1037,3200,2121,无,0
X光图片20260603_000641,X光图片20260603/未标注/焊点空洞/焊点空洞 (12).jpg,焊点空洞,0,0,1024,986,无,0
X光图片20260603_000642,X光图片20260603/未标注/焊点空洞/焊点空洞 (12).jpg,焊点空洞,1024,0,2048,986,无,0
X光图片20260603_000643,X光图片20260603/未标注/焊点空洞/焊点空洞 (12).jpg,焊点空洞,2048,0,3200,986,无,0
X光图片20260603_000644,X光图片20260603/未标注/焊点空洞/焊点空洞 (12).jpg,焊点空洞,0,986,1024,2121,无,0
X光图片20260603_000645,X光图片20260603/未标注/焊点空洞/焊点空洞 (12).jpg,焊点空洞,1024,986,2048,2121,缺陷,1
X光图片20260603_000646,X光图片20260603/未标注/焊点空洞/焊点空洞 (12).jpg,焊点空洞,2048,986,3200,2121,无,0
X光图片20260603_000647,X光图片20260603/未标注/焊点空洞/焊点空洞 (13).jpg,焊点空洞,0,0,1054,1024,缺陷,1
X光图片20260603_000648,X光图片20260603/未标注/焊点空洞/焊点空洞 (13).jpg,焊点空洞,1054,0,2078,1024,无,0
X光图片20260603_000649,X光图片20260603/未标注/焊点空洞/焊点空洞 (13).jpg,焊点空洞,2078,0,3200,1024,无,0
X光图片20260603_000650,X光图片20260603/未标注/焊点空洞/焊点空洞 (13).jpg,焊点空洞,0,1024,1054,2121,无,0
X光图片20260603_000651,X光图片20260603/未标注/焊点空洞/焊点空洞 (13).jpg,焊点空洞,1054,1024,2078,2121,无,0
X光图片20260603_000652,X光图片20260603/未标注/焊点空洞/焊点空洞 (13).jpg,焊点空洞,2078,1024,3200,2121,无,0
X光图片20260603_000653,X光图片20260603/未标注/焊点空洞/焊点空洞 (14).jpg,焊点空洞,0,0,1024,1024,缺陷,1
X光图片20260603_000654,X光图片20260603/未标注/焊点空洞/焊点空洞 (14).jpg,焊点空洞,1024,0,2048,1024,无,0
X光图片20260603_000655,X光图片20260603/未标注/焊点空洞/焊点空洞 (14).jpg,焊点空洞,2048,0,3200,1024,无,0
X光图片20260603_000656,X光图片20260603/未标注/焊点空洞/焊点空洞 (14).jpg,焊点空洞,0,1024,1024,2121,缺陷,1
X光图片20260603_000657,X光图片20260603/未标注/焊点空洞/焊点空洞 (14).jpg,焊点空洞,1024,1024,2048,2121,无,0
X光图片20260603_000658,X光图片20260603/未标注/焊点空洞/焊点空洞 (14).jpg,焊点空洞,2048,1024,3200,2121,无,0
X光图片20260603_000659,X光图片20260603/未标注/焊点空洞/焊点空洞 (15).jpg,焊点空洞,0,0,975,1069,无,0
X光图片20260603_000660,X光图片20260603/未标注/焊点空洞/焊点空洞 (15).jpg,焊点空洞,975,0,1999,1069,缺陷,3
X光图片20260603_000661,X光图片20260603/未标注/焊点空洞/焊点空洞 (15).jpg,焊点空洞,1999,0,3200,1069,无,0
X光图片20260603_000662,X光图片20260603/未标注/焊点空洞/焊点空洞 (15).jpg,焊点空洞,0,1069,975,2121,无,0
X光图片20260603_000663,X光图片20260603/未标注/焊点空洞/焊点空洞 (15).jpg,焊点空洞,975,1069,1999,2121,无,0
X光图片20260603_000664,X光图片20260603/未标注/焊点空洞/焊点空洞 (15).jpg,焊点空洞,1999,1069,3200,2121,无,0
X光图片20260603_000665,X光图片20260603/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,0,0,669,1024,无,0
X光图片20260603_000666,X光图片20260603/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,669,0,1693,1024,缺陷,1
X光图片20260603_000667,X光图片20260603/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,1693,0,2717,1024,无,0
X光图片20260603_000668,X光图片20260603/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,2717,0,3200,1024,无,0
X光图片20260603_000669,X光图片20260603/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,0,1024,669,2121,无,0
X光图片20260603_000670,X光图片20260603/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,669,1024,1693,2121,无,0
X光图片20260603_000671,X光图片20260603/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,1693,1024,2717,2121,无,0
X光图片20260603_000672,X光图片20260603/未标注/焊点空洞/焊点空洞 (16).jpg,焊点空洞,2717,1024,3200,2121,无,0
X光图片20260603_000673,X光图片20260603/未标注/焊点空洞/焊点空洞 (17).jpg,焊点空洞,0,0,912,1024,缺陷,1
X光图片20260603_000674,X光图片20260603/未标注/焊点空洞/焊点空洞 (17).jpg,焊点空洞,912,0,1936,1024,缺陷,1
X光图片20260603_000675,X光图片20260603/未标注/焊点空洞/焊点空洞 (17).jpg,焊点空洞,1936,0,3200,1024,无,0
X光图片20260603_000676,X光图片20260603/未标注/焊点空洞/焊点空洞 (17).jpg,焊点空洞,0,1024,912,2121,无,0
X光图片20260603_000677,X光图片20260603/未标注/焊点空洞/焊点空洞 (17).jpg,焊点空洞,912,1024,1936,2121,无,0
X光图片20260603_000678,X光图片20260603/未标注/焊点空洞/焊点空洞 (17).jpg,焊点空洞,1936,1024,3200,2121,无,0
X光图片20260603_000679,X光图片20260603/未标注/焊点空洞/焊点空洞 (18).jpg,焊点空洞,0,0,1024,1024,无,0
X光图片20260603_000680,X光图片20260603/未标注/焊点空洞/焊点空洞 (18).jpg,焊点空洞,1024,0,2048,1024,无,0
X光图片20260603_000681,X光图片20260603/未标注/焊点空洞/焊点空洞 (18).jpg,焊点空洞,2048,0,3200,1024,无,0
X光图片20260603_000682,X光图片20260603/未标注/焊点空洞/焊点空洞 (18).jpg,焊点空洞,0,1024,1024,2121,无,0
