split,label,patch_path,source_path,crop
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\12_60b85eb5b9_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\176\12.jpg,"(2552, 1393, 3017, 1858)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\12_60b85eb5b9_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\176\12.jpg,"(2502, 243, 2967, 708)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\1_c76d3898ec_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\2多为直插通孔\38\1.jpg,"(527, 198, 992, 663)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\1_c76d3898ec_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\2多为直插通孔\38\1.jpg,"(1613, 764, 2078, 1229)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\void_0047_11a435cdd0_n00.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\void\void_0047.jpg,"(1627, 694, 2092, 1159)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\void_0047_11a435cdd0_n01.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\void\void_0047.jpg,"(1142, 748, 1607, 1213)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\void_0012_7aeca06878_n00.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\void\void_0012.jpg,"(295, 407, 760, 872)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\void_0012_7aeca06878_n01.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\void\void_0012.jpg,"(1233, 1042, 1698, 1507)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\2_0acdbf82ca_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\188\2.jpg,"(1644, 1024, 2109, 1489)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\2_0acdbf82ca_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\188\2.jpg,"(164, 92, 629, 557)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\5_dedffa4a92_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\3\2\27\5.jpg,"(159, 280, 624, 745)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\5_dedffa4a92_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\3\2\27\5.jpg,"(1364, 1646, 1829, 2111)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\1_811cdde35a_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\4图片以表贴类型为主\104\1.jpg,"(1940, 1063, 2405, 1528)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\1_811cdde35a_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\4图片以表贴类型为主\104\1.jpg,"(1871, 305, 2336, 770)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\5_c310882ec7_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\通孔1\ap1\通孔\5.jpg,"(2483, 1055, 2948, 1520)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\5_c310882ec7_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\通孔1\ap1\通孔\5.jpg,"(572, 671, 1037, 1136)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\6_ce0f53be2d_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\179\6.jpg,"(2511, 652, 2976, 1117)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\6_ce0f53be2d_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\179\6.jpg,"(665, 804, 1130, 1269)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\5_22f93e4476_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\表贴及连接器通孔\AP5\74\5.jpg,"(2525, 1514, 2990, 1979)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\5_22f93e4476_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\表贴及连接器通孔\AP5\74\5.jpg,"(1225, 1215, 1690, 1680)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\8_a5ecb407c2_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\174\8.jpg,"(1377, 1038, 1842, 1503)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\8_a5ecb407c2_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\174\8.jpg,"(2087, 1090, 2552, 1555)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\8_83577a455a_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\4\3\8.jpg,"(2006, 1451, 2471, 1916)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\8_83577a455a_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\4\3\8.jpg,"(2305, 613, 2770, 1078)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\void_0056_8d59e11c86_n00.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\void\void_0056.jpg,"(972, 34, 1437, 499)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\void_0056_8d59e11c86_n01.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\void\void_0056.jpg,"(754, 678, 1219, 1143)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\11_82672fe2bd_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\182\11.jpg,"(448, 853, 913, 1318)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\11_82672fe2bd_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\182\11.jpg,"(2390, 630, 2855, 1095)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\9_0aa1755ac5_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\174\9.jpg,"(2577, 54, 3042, 519)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\9_0aa1755ac5_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\174\9.jpg,"(2444, 971, 2909, 1436)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\9_fa61be283c_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\182\9.jpg,"(1087, 1342, 1552, 1807)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\9_fa61be283c_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\182\9.jpg,"(2369, 1182, 2834, 1647)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\7_3135ab7f27_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\189\7.jpg,"(932, 1477, 1397, 1942)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\7_3135ab7f27_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\189\7.jpg,"(210, 1195, 675, 1660)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\3_05478a2fbe_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\189\3.jpg,"(1967, 349, 2432, 814)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\3_05478a2fbe_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\189\3.jpg,"(2147, 1288, 2612, 1753)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\7_2a0ffb3ce2_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\4\1多为直插通孔类型，下面文件类似\7.jpg,"(2538, 1586, 3003, 2051)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\7_2a0ffb3ce2_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\4\1多为直插通孔类型，下面文件类似\7.jpg,"(1557, 302, 2022, 767)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\11_94607fa016_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\175\11.jpg,"(992, 64, 1457, 529)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\11_94607fa016_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\175\11.jpg,"(2345, 1434, 2810, 1899)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\2_6745491b8d_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\186\2.jpg,"(450, 390, 915, 855)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\2_6745491b8d_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\186\2.jpg,"(77, 903, 542, 1368)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\void_0064_1095111c18_n00.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\void\void_0064.jpg,"(642, 857, 1107, 1322)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\void_0064_1095111c18_n01.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\void\void_0064.jpg,"(310, 845, 775, 1310)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\12_7d5d243b8d_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\177\12.jpg,"(835, 840, 1300, 1305)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\12_7d5d243b8d_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\177\12.jpg,"(2055, 1587, 2520, 2052)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\1_31930a492e_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\195\1.jpg,"(2504, 965, 2969, 1430)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\1_31930a492e_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\195\1.jpg,"(255, 1445, 720, 1910)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\6_f727d02b67_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\4图片以表贴类型为主\105\6.jpg,"(565, 1062, 1030, 1527)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\6_f727d02b67_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\4图片以表贴类型为主\105\6.jpg,"(849, 1148, 1314, 1613)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\7_94c098b66e_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\4图片以表贴类型为主\104\7.jpg,"(1331, 1356, 1796, 1821)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\7_94c098b66e_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\4图片以表贴类型为主\104\7.jpg,"(1959, 1076, 2424, 1541)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\insufficient_through_solder_0057_bd76eb480b_n00.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0057.jpg,"(771, 642, 1236, 1107)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\insufficient_through_solder_0057_bd76eb480b_n01.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0057.jpg,"(354, 941, 819, 1406)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\9_6555181749_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\180\9.jpg,"(2183, 701, 2648, 1166)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\9_6555181749_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\180\9.jpg,"(2237, 725, 2702, 1190)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\insufficient_through_solder_0088_31cae5849e_n00.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0088.jpg,"(270, 123, 735, 588)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\insufficient_through_solder_0088_31cae5849e_n01.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0088.jpg,"(196, 63, 661, 528)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\1_74661586c1_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\表贴及连接器通孔\AP4\73\1.jpg,"(1142, 1142, 1607, 1607)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\1_74661586c1_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\表贴及连接器通孔\AP4\73\1.jpg,"(1222, 460, 1687, 925)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\7_6bf0c54f4a_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\表贴及连接器通孔2\073\7.jpg,"(1219, 1579, 1684, 2044)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\7_6bf0c54f4a_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\表贴及连接器通孔2\073\7.jpg,"(1183, 1443, 1648, 1908)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\10_9e757e88d5_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\表贴及连接器通孔1\AP7\73\10.jpg,"(849, 1413, 1314, 1878)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\10_9e757e88d5_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\表贴及连接器通孔1\AP7\73\10.jpg,"(2002, 649, 2467, 1114)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\3_083adb117a_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\171\3.jpg,"(1965, 714, 2430, 1179)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\3_083adb117a_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\171\3.jpg,"(2295, 1628, 2760, 2093)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\通孔1_867d9bd681_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\1多为直插通孔\40\通孔1.jpg,"(1120, 589, 1585, 1054)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\通孔1_867d9bd681_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\1多为直插通孔\40\通孔1.jpg,"(499, 1174, 964, 1639)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\1_7bfbf838b1_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\182\1.jpg,"(2224, 777, 2689, 1242)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\1_7bfbf838b1_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\182\1.jpg,"(1616, 706, 2081, 1171)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\2_bcf9699092_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\4图片以表贴类型为主\104\2.jpg,"(599, 594, 1064, 1059)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\2_bcf9699092_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\4图片以表贴类型为主\104\2.jpg,"(172, 589, 637, 1054)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\5_9b0710dd7c_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\172\5.jpg,"(323, 709, 788, 1174)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\5_9b0710dd7c_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\172\5.jpg,"(1811, 1343, 2276, 1808)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\7_5a1d98c64e_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\3表贴，存在直插通孔\AP5\11\7.jpg,"(1050, 1530, 1515, 1995)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\7_5a1d98c64e_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\3表贴，存在直插通孔\AP5\11\7.jpg,"(1962, 438, 2427, 903)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\2_20f8c4ae3f_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\通孔1\ap1\通孔2\2.jpg,"(827, 1103, 1292, 1568)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\2_20f8c4ae3f_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\通孔1\ap1\通孔2\2.jpg,"(1110, 1151, 1575, 1616)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\11_d7a6bc4ea4_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\180\11.jpg,"(1112, 281, 1577, 746)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\11_d7a6bc4ea4_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\180\11.jpg,"(447, 1260, 912, 1725)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\void_0066_f666c4e8f4_n00.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,"(1517, 1201, 1982, 1666)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\void_0066_f666c4e8f4_n01.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\void\void_0066.jpg,"(490, 496, 955, 961)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\3_32df584e4b_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\通孔1\ap2\通孔3\3.jpg,"(207, 1371, 672, 1836)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\3_32df584e4b_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\通孔1\ap2\通孔3\3.jpg,"(2175, 462, 2640, 927)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\2_e064080495_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\3\2\27\2.jpg,"(2613, 476, 3078, 941)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\2_e064080495_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\3\2\27\2.jpg,"(215, 205, 680, 670)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\void_0095_6d29510fb8_n00.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\void\void_0095.jpg,"(423, 84, 888, 549)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\void_0095_6d29510fb8_n01.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\void\void_0095.jpg,"(483, 25, 948, 490)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\7_796c68faec_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\184\7.jpg,"(563, 10, 1028, 475)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\7_796c68faec_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\184\7.jpg,"(2254, 323, 2719, 788)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\4_c151d7a12d_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\184\4.jpg,"(1666, 1337, 2131, 1802)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\4_c151d7a12d_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\184\4.jpg,"(1948, 977, 2413, 1442)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\12_ec7ec41eef_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\193\12.jpg,"(2664, 408, 3129, 873)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\12_ec7ec41eef_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\193\12.jpg,"(1176, 657, 1641, 1122)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\5_3e1e13e4c1_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\171\5.jpg,"(1169, 1322, 1634, 1787)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\5_3e1e13e4c1_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\171\5.jpg,"(242, 1574, 707, 2039)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\3_b526c2f64d_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\186\3.jpg,"(366, 1335, 831, 1800)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\3_b526c2f64d_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\186\3.jpg,"(2351, 475, 2816, 940)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\9_c01f3c0405_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\190\9.jpg,"(2191, 1512, 2656, 1977)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\9_c01f3c0405_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\2\5该文件夹里多为直插通孔类型\190\9.jpg,"(152, 358, 617, 823)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\12_bd464bfc93_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\3\2\27\12.jpg,"(1711, 360, 2176, 825)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\12_bd464bfc93_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\3\2\27\12.jpg,"(148, 813, 613, 1278)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\2_b5f8c4d05b_n00.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\表贴及连接器通孔\AP3\74\2.jpg,"(2029, 381, 2494, 846)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\2_b5f8c4d05b_n01.jpg,E:\Xray\X光图片20260330\X光图片20260330\合格\1\表贴及连接器通孔\AP3\74\2.jpg,"(1185, 76, 1650, 541)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\insufficient_through_solder_0035_4086f74d39_n00.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0035.jpg,"(37, 611, 502, 1076)"
train,normal,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\train\normal\insufficient_through_solder_0035_4086f74d39_n01.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0035.jpg,"(2326, 1234, 2791, 1699)"
